point_id,gas,temperature_K,pressure_MPa,pressure_basis,salt,salt_molality,salt_composition,m_Na,m_Cl,m_K,m_Ca,m_Mg,m_SO4,source_id,reference,method,flags,water_mole_fraction_vapor,value_as_printed,unit_as_printed
H2_suciuzosssibbittcompiledpurduetheses19511952_h2_071,H2,533.15,6.895,total,,,,,,,,,,suciuzosssibbittcompiledpurduetheses19511952_h2,Suciu/Zoss/Sibbitt compilation (1951-1952),unstated,from_compilation,0.661,0.661,"Vapor Composition, mole fraction x_H2O VAPOR-PHASE"
H2_suciuzosssibbittcompiledpurduetheses19511952_h2_072,H2,542.6,6.895,total,,,,,,,,,,suciuzosssibbittcompiledpurduetheses19511952_h2,Suciu/Zoss/Sibbitt compilation (1951-1952),unstated,from_compilation,0.75,0.750,"Vapor Composition, mole fraction x_H2O VAPOR-PHASE"
H2_suciuzosssibbittcompiledpurduetheses19511952_h2_073,H2,544.3,6.895,total,,,,,,,,,,suciuzosssibbittcompiledpurduetheses19511952_h2,Suciu/Zoss/Sibbitt compilation (1951-1952),unstated,from_compilation,,1.787,Vapor Composition c_H2O (mol dm-3) VAPOR-PHASE
H2_suciuzosssibbittcompiledpurduetheses19511952_h2_074,H2,366.5,13.79,total,,,,,,,,,,suciuzosssibbittcompiledpurduetheses19511952_h2,Suciu/Zoss/Sibbitt compilation (1951-1952),unstated,from_compilation,,0.049,Vapor Composition c_H2O (mol dm-3) VAPOR-PHASE
H2_suciuzosssibbittcompiledpurduetheses19511952_h2_075,H2,367.6,13.79,total,,,,,,,,,,suciuzosssibbittcompiledpurduetheses19511952_h2,Suciu/Zoss/Sibbitt compilation (1951-1952),unstated,from_compilation,0.0065,0.0065,"Vapor Composition, mole fraction x_H2O VAPOR-PHASE"
H2_suciuzosssibbittcompiledpurduetheses19511952_h2_076,H2,396.5,13.79,total,,,,,,,,,,suciuzosssibbittcompiledpurduetheses19511952_h2,Suciu/Zoss/Sibbitt compilation (1951-1952),unstated,from_compilation,0.0189,0.0189,"Vapor Composition, mole fraction x_H2O VAPOR-PHASE"
H2_suciuzosssibbittcompiledpurduetheses19511952_h2_077,H2,422,13.79,total,,,,,,,,,,suciuzosssibbittcompiledpurduetheses19511952_h2,Suciu/Zoss/Sibbitt compilation (1951-1952),unstated,from_compilation,0.04,0.040,"Vapor Composition, mole fraction x_H2O VAPOR-PHASE"
H2_suciuzosssibbittcompiledpurduetheses19511952_h2_078,H2,423.15,13.79,total,,,,,,,,,,suciuzosssibbittcompiledpurduetheses19511952_h2,Suciu/Zoss/Sibbitt compilation (1951-1952),unstated,from_compilation,,0.170,Vapor Composition c_H2O (mol dm-3) VAPOR-PHASE
H2_suciuzosssibbittcompiledpurduetheses19511952_h2_079,H2,477.6,13.79,total,,,,,,,,,,suciuzosssibbittcompiledpurduetheses19511952_h2,Suciu/Zoss/Sibbitt compilation (1951-1952),unstated,from_compilation,,0.510,Vapor Composition c_H2O (mol dm-3) VAPOR-PHASE
H2_suciuzosssibbittcompiledpurduetheses19511952_h2_080,H2,478.15,13.79,total,,,,,,,,,,suciuzosssibbittcompiledpurduetheses19511952_h2,Suciu/Zoss/Sibbitt compilation (1951-1952),unstated,from_compilation,0.131,0.131,"Vapor Composition, mole fraction x_H2O VAPOR-PHASE"
H2_suciuzosssibbittcompiledpurduetheses19511952_h2_081,H2,478.7,13.79,total,,,,,,,,,,suciuzosssibbittcompiledpurduetheses19511952_h2,Suciu/Zoss/Sibbitt compilation (1951-1952),unstated,from_compilation,0.144,0.144,"Vapor Composition, mole fraction x_H2O VAPOR-PHASE"
H2_suciuzosssibbittcompiledpurduetheses19511952_h2_082,H2,523.7,13.79,total,,,,,,,,,,suciuzosssibbittcompiledpurduetheses19511952_h2,Suciu/Zoss/Sibbitt compilation (1951-1952),unstated,from_compilation,,1.049,Vapor Composition c_H2O (mol dm-3) VAPOR-PHASE
H2_suciuzosssibbittcompiledpurduetheses19511952_h2_083,H2,525.9,13.79,total,,,,,,,,,,suciuzosssibbittcompiledpurduetheses19511952_h2,Suciu/Zoss/Sibbitt compilation (1951-1952),unstated,from_compilation,0.295,0.295,"Vapor Composition, mole fraction x_H2O VAPOR-PHASE"
H2_suciuzosssibbittcompiledpurduetheses19511952_h2_084,H2,533.15,13.79,total,,,,,,,,,,suciuzosssibbittcompiledpurduetheses19511952_h2,Suciu/Zoss/Sibbitt compilation (1951-1952),unstated,from_compilation,,1.200,Vapor Composition c_H2O (mol dm-3) VAPOR-PHASE
H2_suciuzosssibbittcompiledpurduetheses19511952_h2_085,H2,533.15,13.79,total,,,,,,,,,,suciuzosssibbittcompiledpurduetheses19511952_h2,Suciu/Zoss/Sibbitt compilation (1951-1952),unstated,from_compilation,0.345,0.345,"Vapor Composition, mole fraction x_H2O VAPOR-PHASE"
H2_suciuzosssibbittcompiledpurduetheses19511952_h2_086,H2,570.4,13.79,total,,,,,,,,,,suciuzosssibbittcompiledpurduetheses19511952_h2,Suciu/Zoss/Sibbitt compilation (1951-1952),unstated,from_compilation,,1.825,Vapor Composition c_H2O (mol dm-3) VAPOR-PHASE
H2_suciuzosssibbittcompiledpurduetheses19511952_h2_087,H2,570.4,13.79,total,,,,,,,,,,suciuzosssibbittcompiledpurduetheses19511952_h2,Suciu/Zoss/Sibbitt compilation (1951-1952),unstated,from_compilation,0.535,0.535,"Vapor Composition, mole fraction x_H2O VAPOR-PHASE"
H2_suciuzosssibbittcompiledpurduetheses19511952_h2_088,H2,574.8,13.79,total,,,,,,,,,,suciuzosssibbittcompiledpurduetheses19511952_h2,Suciu/Zoss/Sibbitt compilation (1951-1952),unstated,from_compilation,,2.612,Vapor Composition c_H2O (mol dm-3) VAPOR-PHASE
H2_suciuzosssibbittcompiledpurduetheses19511952_h2_089,H2,575.9,13.79,total,,,,,,,,,,suciuzosssibbittcompiledpurduetheses19511952_h2,Suciu/Zoss/Sibbitt compilation (1951-1952),unstated,from_compilation,0.695,0.695,"Vapor Composition, mole fraction x_H2O VAPOR-PHASE"
H2_suciuzosssibbittcompiledpurduetheses19511952_h2_090,H2,599.8,13.79,total,,,,,,,,,,suciuzosssibbittcompiledpurduetheses19511952_h2,Suciu/Zoss/Sibbitt compilation (1951-1952),unstated,from_compilation,0.782,0.782,"Vapor Composition, mole fraction x_H2O VAPOR-PHASE"
H2_suciuzosssibbittcompiledpurduetheses19511952_h2_091,H2,600.9,13.79,total,,,,,,,,,,suciuzosssibbittcompiledpurduetheses19511952_h2,Suciu/Zoss/Sibbitt compilation (1951-1952),unstated,from_compilation,,2.750,Vapor Composition c_H2O (mol dm-3) VAPOR-PHASE
H2_suciuzosssibbittcompiledpurduetheses19511952_h2_092,H2,609.3,13.79,total,,,,,,,,,,suciuzosssibbittcompiledpurduetheses19511952_h2,Suciu/Zoss/Sibbitt compilation (1951-1952),unstated,from_compilation,,4.725,Vapor Composition c_H2O (mol dm-3) VAPOR-PHASE
H2_suciuzosssibbittcompiledpurduetheses19511952_h2_093,H2,444.3,20.68,total,,,,,,,,,,suciuzosssibbittcompiledpurduetheses19511952_h2,Suciu/Zoss/Sibbitt compilation (1951-1952),unstated,from_compilation,,0.257,Vapor Composition c_H2O (mol dm-3) VAPOR-PHASE
H2_suciuzosssibbittcompiledpurduetheses19511952_h2_094,H2,444.3,20.68,total,,,,,,,,,,suciuzosssibbittcompiledpurduetheses19511952_h2,Suciu/Zoss/Sibbitt compilation (1951-1952),unstated,from_compilation,0.035,0.035,"Vapor Composition, mole fraction x_H2O VAPOR-PHASE"
H2_suciuzosssibbittcompiledpurduetheses19511952_h2_095,H2,480.4,20.68,total,,,,,,,,,,suciuzosssibbittcompiledpurduetheses19511952_h2,Suciu/Zoss/Sibbitt compilation (1951-1952),unstated,from_compilation,,0.407,Vapor Composition c_H2O (mol dm-3) VAPOR-PHASE
H2_suciuzosssibbittcompiledpurduetheses19511952_h2_096,H2,480.4,20.68,total,,,,,,,,,,suciuzosssibbittcompiledpurduetheses19511952_h2,Suciu/Zoss/Sibbitt compilation (1951-1952),unstated,from_compilation,0.101,0.101,"Vapor Composition, mole fraction x_H2O VAPOR-PHASE"
H2_suciuzosssibbittcompiledpurduetheses19511952_h2_097,H2,538.7,20.68,total,,,,,,,,,,suciuzosssibbittcompiledpurduetheses19511952_h2,Suciu/Zoss/Sibbitt compilation (1951-1952),unstated,from_compilation,,1.341,Vapor Composition c_H2O (mol dm-3) VAPOR-PHASE
H2_suciuzosssibbittcompiledpurduetheses19511952_h2_098,H2,538.7,20.68,total,,,,,,,,,,suciuzosssibbittcompiledpurduetheses19511952_h2,Suciu/Zoss/Sibbitt compilation (1951-1952),unstated,from_compilation,0.175,0.175,"Vapor Composition, mole fraction x_H2O VAPOR-PHASE"
H2_suciuzosssibbittcompiledpurduetheses19511952_h2_099,H2,574.8,20.68,total,,,,,,,,,,suciuzosssibbittcompiledpurduetheses19511952_h2,Suciu/Zoss/Sibbitt compilation (1951-1952),unstated,from_compilation,,1.655,Vapor Composition c_H2O (mol dm-3) VAPOR-PHASE
H2_suciuzosssibbittcompiledpurduetheses19511952_h2_100,H2,574.8,20.68,total,,,,,,,,,,suciuzosssibbittcompiledpurduetheses19511952_h2,Suciu/Zoss/Sibbitt compilation (1951-1952),unstated,from_compilation,0.218,0.218,"Vapor Composition, mole fraction x_H2O VAPOR-PHASE"
H2_suciuzosssibbittcompiledpurduetheses19511952_h2_101,H2,606.5,20.68,total,,,,,,,,,,suciuzosssibbittcompiledpurduetheses19511952_h2,Suciu/Zoss/Sibbitt compilation (1951-1952),unstated,from_compilation,,2.400,Vapor Composition c_H2O (mol dm-3) VAPOR-PHASE
H2_suciuzosssibbittcompiledpurduetheses19511952_h2_102,H2,606.5,20.68,total,,,,,,,,,,suciuzosssibbittcompiledpurduetheses19511952_h2,Suciu/Zoss/Sibbitt compilation (1951-1952),unstated,from_compilation,0.266,0.266,"Vapor Composition, mole fraction x_H2O VAPOR-PHASE"
H2_torres2026_h2_001,H2,273.15,0.88,total,,,,,,,,,,torres2026_h2,Torres et al. (2026),other,from_compilation,0.0007459,0.0007459,y_H2O mole fraction
H2_torres2026_h2_002,H2,273.15,4.74,total,,,,,,,,,,torres2026_h2,Torres et al. (2026),other,from_compilation,0.0001432,0.0001432,y_H2O mole fraction
H2_torres2026_h2_003,H2,273.15,9.7,total,,,,,,,,,,torres2026_h2,Torres et al. (2026),other,from_compilation,7.63e-05,7.63e-05,y_H2O mole fraction
H2_torres2026_h2_004,H2,273.15,15.23,total,,,,,,,,,,torres2026_h2,Torres et al. (2026),other,from_compilation,5.28e-05,5.28e-05,y_H2O mole fraction
H2_torres2026_h2_005,H2,273.15,24.95,total,,,,,,,,,,torres2026_h2,Torres et al. (2026),other,from_compilation,3.83e-05,3.83e-05,y_H2O mole fraction
H2_torres2026_h2_006,H2,283.15,5.52,total,,,,,,,,,,torres2026_h2,Torres et al. (2026),other,from_compilation,0.000262,0.000262,y_H2O mole fraction
H2_torres2026_h2_007,H2,283.15,12.41,total,,,,,,,,,,torres2026_h2,Torres et al. (2026),other,from_compilation,0.0001343,0.0001343,y_H2O mole fraction
H2_torres2026_h2_008,H2,283.15,15.86,total,,,,,,,,,,torres2026_h2,Torres et al. (2026),other,from_compilation,0.0001107,0.0001107,y_H2O mole fraction
H2_torres2026_h2_009,H2,283.15,24.83,total,,,,,,,,,,torres2026_h2,Torres et al. (2026),other,from_compilation,8.89e-05,8.89e-05,y_H2O mole fraction
H2S_chapoy2005_h2s_032,H2S,298.16,0.503,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,chapoy2005_h2s,"Chapoy, Mohammadi & Tohidi (2005)",chromatography,,,6.53,"yH2O,exp x10^3 (CORRECTED per erratum from mis-printed x10^2; vapor-phase water mole fraction, Table 9)"
H2S_chapoy2005_h2s_033,H2S,298.16,0.69,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,chapoy2005_h2s,"Chapoy, Mohammadi & Tohidi (2005)",chromatography,,,4.70,"yH2O,exp x10^3 (CORRECTED per erratum from mis-printed x10^2; vapor-phase water mole fraction, Table 9)"
H2S_chapoy2005_h2s_034,H2S,308.2,0.503,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,chapoy2005_h2s,"Chapoy, Mohammadi & Tohidi (2005)",chromatography,,,10.46,"yH2O,exp x10^3 (CORRECTED per erratum from mis-printed x10^2; vapor-phase water mole fraction, Table 9)"
H2S_chapoy2005_h2s_035,H2S,308.2,0.762,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,chapoy2005_h2s,"Chapoy, Mohammadi & Tohidi (2005)",chromatography,,,7.19,"yH2O,exp x10^3 (CORRECTED per erratum from mis-printed x10^2; vapor-phase water mole fraction, Table 9)"
H2S_chapoy2005_h2s_036,H2S,308.2,0.967,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,chapoy2005_h2s,"Chapoy, Mohammadi & Tohidi (2005)",chromatography,,,5.77,"yH2O,exp x10^3 (CORRECTED per erratum from mis-printed x10^2; vapor-phase water mole fraction, Table 9)"
H2S_chapoy2005_h2s_037,H2S,308.2,1.401,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,chapoy2005_h2s,"Chapoy, Mohammadi & Tohidi (2005)",chromatography,,,4.38,"yH2O,exp x10^3 (CORRECTED per erratum from mis-printed x10^2; vapor-phase water mole fraction, Table 9)"
H2S_chapoy2005_h2s_038,H2S,308.2,1.803,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,chapoy2005_h2s,"Chapoy, Mohammadi & Tohidi (2005)",chromatography,,,3.64,"yH2O,exp x10^3 (CORRECTED per erratum from mis-printed x10^2; vapor-phase water mole fraction, Table 9)"
H2S_chapoy2005_h2s_039,H2S,308.2,2.249,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,chapoy2005_h2s,"Chapoy, Mohammadi & Tohidi (2005)",chromatography,,,3.20,"yH2O,exp x10^3 (CORRECTED per erratum from mis-printed x10^2; vapor-phase water mole fraction, Table 9)"
H2S_chapoy2005_h2s_040,H2S,318.21,0.518,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,chapoy2005_h2s,"Chapoy, Mohammadi & Tohidi (2005)",chromatography,,,21.28,"yH2O,exp x10^3 (CORRECTED per erratum from mis-printed x10^2; vapor-phase water mole fraction, Table 9)"
H2S_chapoy2005_h2s_041,H2S,318.21,0.999,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,chapoy2005_h2s,"Chapoy, Mohammadi & Tohidi (2005)",chromatography,,,11.30,"yH2O,exp x10^3 (CORRECTED per erratum from mis-printed x10^2; vapor-phase water mole fraction, Table 9)"
H2S_chapoy2005_h2s_042,H2S,318.21,1.053,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,chapoy2005_h2s,"Chapoy, Mohammadi & Tohidi (2005)",chromatography,,,11.16,"yH2O,exp x10^3 (CORRECTED per erratum from mis-printed x10^2; vapor-phase water mole fraction, Table 9)"
H2S_chapoy2005_h2s_043,H2S,318.21,1.519,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,chapoy2005_h2s,"Chapoy, Mohammadi & Tohidi (2005)",chromatography,,,7.44,"yH2O,exp x10^3 (CORRECTED per erratum from mis-printed x10^2; vapor-phase water mole fraction, Table 9)"
H2S_chapoy2005_h2s_044,H2S,318.21,1.944,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,chapoy2005_h2s,"Chapoy, Mohammadi & Tohidi (2005)",chromatography,,,5.92,"yH2O,exp x10^3 (CORRECTED per erratum from mis-printed x10^2; vapor-phase water mole fraction, Table 9)"
H2S_chapoy2005_h2s_045,H2S,318.21,2.531,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,chapoy2005_h2s,"Chapoy, Mohammadi & Tohidi (2005)",chromatography,,,4.70,"yH2O,exp x10^3 (CORRECTED per erratum from mis-printed x10^2; vapor-phase water mole fraction, Table 9)"
H2S_chapoy2005_h2s_046,H2S,318.21,2.778,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,chapoy2005_h2s,"Chapoy, Mohammadi & Tohidi (2005)",chromatography,,,4.61,"yH2O,exp x10^3 (CORRECTED per erratum from mis-printed x10^2; vapor-phase water mole fraction, Table 9)"
H2S_leemather1977_h2s_325,H2S,363.2,1.921,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,leemather1977_h2s,Lee & Mather (1977),analytical_sampling,,,0.9614,mole fraction H2S in vapor
H2S_leemather1977_h2s_326,H2S,423.2,1.942,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,leemather1977_h2s,Lee & Mather (1977),analytical_sampling,,,0.7409,mole fraction H2S in vapor
H2S_leemather1977_h2s_327,H2S,363.2,2.011,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,leemather1977_h2s,Lee & Mather (1977),analytical_sampling,,,0.9606,mole fraction H2S in vapor
H2S_leemather1977_h2s_328,H2S,423.2,2.196,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,leemather1977_h2s,Lee & Mather (1977),analytical_sampling,,,0.7812,mole fraction H2S in vapor
H2S_leemather1977_h2s_329,H2S,363.2,2.389,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,leemather1977_h2s,Lee & Mather (1977),analytical_sampling,,,0.9709,mole fraction H2S in vapor
H2S_leemather1977_h2s_330,H2S,423.2,2.624,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,leemather1977_h2s,Lee & Mather (1977),analytical_sampling,,,0.8199,mole fraction H2S in vapor
H2S_leemather1977_h2s_331,H2S,393.2,1.486,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,leemather1977_h2s,Lee & Mather (1977),analytical_sampling,,,0.8865,mole fraction H2S in vapor
H2S_leemather1977_h2s_332,H2S,423.2,2.699,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,leemather1977_h2s,Lee & Mather (1977),analytical_sampling,,,0.8373,mole fraction H2S in vapor
H2S_leemather1977_h2s_333,H2S,393.2,2.5,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,leemather1977_h2s,Lee & Mather (1977),analytical_sampling,,,0.9298,mole fraction H2S in vapor
H2S_leemather1977_h2s_334,H2S,423.2,3.003,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,leemather1977_h2s,Lee & Mather (1977),analytical_sampling,,,0.8292,mole fraction H2S in vapor
H2S_leemather1977_h2s_335,H2S,393.2,3.161,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,leemather1977_h2s,Lee & Mather (1977),analytical_sampling,,,0.9415,mole fraction H2S in vapor
H2S_leemather1977_h2s_336,H2S,423.2,3.079,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,leemather1977_h2s,Lee & Mather (1977),analytical_sampling,,,0.8356,mole fraction H2S in vapor
H2S_leemather1977_h2s_337,H2S,393.2,3.174,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,leemather1977_h2s,Lee & Mather (1977),analytical_sampling,,,0.9529,mole fraction H2S in vapor
H2S_leemather1977_h2s_338,H2S,393.2,3.23,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,leemather1977_h2s,Lee & Mather (1977),analytical_sampling,,,0.9314,mole fraction H2S in vapor
H2S_leemather1977_h2s_339,H2S,393.2,3.401,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,leemather1977_h2s,Lee & Mather (1977),analytical_sampling,,,0.9526,mole fraction H2S in vapor
H2S_selleck1952_h2s_063,H2S,377.5944,24.1316495,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,selleck1952_h2s,"Selleck, Carmichael & Sage (1952)",gravimetric,,,ILLEGIBLE,La and equilibrium-ratio columns printed as dots (......) = not tabulated
H2S_selleck1952_h2s_064,H2S,377.5944,27.579028,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,selleck1952_h2s,"Selleck, Carmichael & Sage (1952)",gravimetric,,,NOT PRINTED,"G-only row, no La column at all (blank, not dots)"
H2S_selleck1952_h2s_065,H2S,377.5944,31.0264065,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,selleck1952_h2s,"Selleck, Carmichael & Sage (1952)",gravimetric,,,NOT PRINTED,G-only row
H2S_selleck1952_h2s_066,H2S,377.5944,34.473785,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,selleck1952_h2s,"Selleck, Carmichael & Sage (1952)",gravimetric,,,NOT PRINTED,G-only row
H2S_selleck1952_h2s_067,H2S,410.9278,24.1316495,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,selleck1952_h2s,"Selleck, Carmichael & Sage (1952)",gravimetric,,,ILLEGIBLE,La/ratio cells printed as dots (not tabulated)
H2S_selleck1952_h2s_068,H2S,410.9278,27.579028,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,selleck1952_h2s,"Selleck, Carmichael & Sage (1952)",gravimetric,,,NOT PRINTED,G-only row
H2S_selleck1952_h2s_069,H2S,410.9278,31.0264065,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,selleck1952_h2s,"Selleck, Carmichael & Sage (1952)",gravimetric,,,NOT PRINTED,G-only row
H2S_selleck1952_h2s_070,H2S,410.9278,34.473785,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,selleck1952_h2s,"Selleck, Carmichael & Sage (1952)",gravimetric,,,NOT PRINTED,G-only row
H2S_selleck1952_h2s_071,H2S,444.2611,24.1316495,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,selleck1952_h2s,"Selleck, Carmichael & Sage (1952)",gravimetric,,,NOT PRINTED,"no dots, just blank cell for La at this row"
H2S_selleck1952_h2s_072,H2S,444.2611,27.579028,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,selleck1952_h2s,"Selleck, Carmichael & Sage (1952)",gravimetric,,,NOT PRINTED,G-only row
H2S_selleck1952_h2s_073,H2S,444.2611,31.0264065,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,selleck1952_h2s,"Selleck, Carmichael & Sage (1952)",gravimetric,,,NOT PRINTED,G-only row
H2S_selleck1952_h2s_074,H2S,444.2611,34.473785,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,selleck1952_h2s,"Selleck, Carmichael & Sage (1952)",gravimetric,,,NOT PRINTED,G-only row
N2_althaus2008_n2_001,N2,293.15,0.1,total,none,0,,,,,,,,althaus2008_n2,Althaus (1999),unstated,,,1.0024,"Amount concentration (molarity), mol/dm3 [Gas]"
N2_althaus2008_n2_002,N2,293.15,1,total,none,0,,,,,,,,althaus2008_n2,Althaus (1999),unstated,,,1.0405,"Amount concentration (molarity), mol/dm3 [Gas]"
N2_althaus2008_n2_003,N2,293.15,2,total,none,0,,,,,,,,althaus2008_n2,Althaus (1999),unstated,,,1.084,"Amount concentration (molarity), mol/dm3 [Gas]"
N2_althaus2008_n2_004,N2,293.15,3.5,total,none,0,,,,,,,,althaus2008_n2,Althaus (1999),unstated,,,1.1725,"Amount concentration (molarity), mol/dm3 [Gas]"
N2_althaus2008_n2_005,N2,293.15,5,total,none,0,,,,,,,,althaus2008_n2,Althaus (1999),unstated,,,1.2313,"Amount concentration (molarity), mol/dm3 [Gas]"
N2_althaus2008_n2_006,N2,293.15,7.5,total,none,0,,,,,,,,althaus2008_n2,Althaus (1999),unstated,,,1.3612,"Amount concentration (molarity), mol/dm3 [Gas]"
N2_althaus2008_n2_007,N2,293.15,10,total,none,0,,,,,,,,althaus2008_n2,Althaus (1999),unstated,,,1.4941,"Amount concentration (molarity), mol/dm3 [Gas]"
N2_althaus2008_n2_008,N2,293.15,12.5,total,none,0,,,,,,,,althaus2008_n2,Althaus (1999),unstated,,,1.6252,"Amount concentration (molarity), mol/dm3 [Gas]"
N2_althaus2008_n2_009,N2,293.15,15,total,none,0,,,,,,,,althaus2008_n2,Althaus (1999),unstated,,,1.7416,"Amount concentration (molarity), mol/dm3 [Gas]"
N2_althaus2008_n2_010,N2,293.15,17.5,total,none,0,,,,,,,,althaus2008_n2,Althaus (1999),unstated,,,1.8677,"Amount concentration (molarity), mol/dm3 [Gas]"
N2_althaus2008_n2_011,N2,293.15,20,total,none,0,,,,,,,,althaus2008_n2,Althaus (1999),unstated,,,1.9829,"Amount concentration (molarity), mol/dm3 [Gas]"
N2_althaus2008_n2_012,N2,293.15,22.5,total,none,0,,,,,,,,althaus2008_n2,Althaus (1999),unstated,,,2.0812,"Amount concentration (molarity), mol/dm3 [Gas]"
N2_althaus2008_n2_013,N2,293.15,25,total,none,0,,,,,,,,althaus2008_n2,Althaus (1999),unstated,,,2.1958,"Amount concentration (molarity), mol/dm3 [Gas]"
N2_althaus2008_n2_014,N2,303.15,0.1,total,none,0,,,,,,,,althaus2008_n2,Althaus (1999),unstated,,,1.0019,"Amount concentration (molarity), mol/dm3 [Gas]"
N2_althaus2008_n2_015,N2,303.15,1,total,none,0,,,,,,,,althaus2008_n2,Althaus (1999),unstated,,,1.0375,"Amount concentration (molarity), mol/dm3 [Gas]"
N2_althaus2008_n2_016,N2,303.15,2,total,none,0,,,,,,,,althaus2008_n2,Althaus (1999),unstated,,,1.0973,"Amount concentration (molarity), mol/dm3 [Gas]"
N2_althaus2008_n2_017,N2,303.15,3.5,total,none,0,,,,,,,,althaus2008_n2,Althaus (1999),unstated,,,1.1514,"Amount concentration (molarity), mol/dm3 [Gas]"
N2_althaus2008_n2_018,N2,303.15,5,total,none,0,,,,,,,,althaus2008_n2,Althaus (1999),unstated,,,1.2426,"Amount concentration (molarity), mol/dm3 [Gas]"
N2_althaus2008_n2_019,N2,303.15,7.5,total,none,0,,,,,,,,althaus2008_n2,Althaus (1999),unstated,,,1.3401,"Amount concentration (molarity), mol/dm3 [Gas]"
N2_althaus2008_n2_020,N2,303.15,10,total,none,0,,,,,,,,althaus2008_n2,Althaus (1999),unstated,,,1.4658,"Amount concentration (molarity), mol/dm3 [Gas]"
N2_althaus2008_n2_021,N2,303.15,12.5,total,none,0,,,,,,,,althaus2008_n2,Althaus (1999),unstated,,,1.5593,"Amount concentration (molarity), mol/dm3 [Gas]"
N2_althaus2008_n2_022,N2,303.15,15,total,none,0,,,,,,,,althaus2008_n2,Althaus (1999),unstated,,,1.6951,"Amount concentration (molarity), mol/dm3 [Gas]"
N2_althaus2008_n2_023,N2,303.15,17.5,total,none,0,,,,,,,,althaus2008_n2,Althaus (1999),unstated,,,1.8053,"Amount concentration (molarity), mol/dm3 [Gas]"
N2_althaus2008_n2_024,N2,303.15,20,total,none,0,,,,,,,,althaus2008_n2,Althaus (1999),unstated,,,1.9178,"Amount concentration (molarity), mol/dm3 [Gas]"
N2_althaus2008_n2_025,N2,303.15,22.5,total,none,0,,,,,,,,althaus2008_n2,Althaus (1999),unstated,,,2.036,"Amount concentration (molarity), mol/dm3 [Gas]"
N2_althaus2008_n2_026,N2,303.15,25,total,none,0,,,,,,,,althaus2008_n2,Althaus (1999),unstated,,,2.1418,"Amount concentration (molarity), mol/dm3 [Gas]"
N2_althaus2008_n2_027,N2,313.15,0.1,total,none,0,,,,,,,,althaus2008_n2,Althaus (1999),unstated,,,1.0055,"Amount concentration (molarity), mol/dm3 [Gas]"
