point_id,gas,temperature_K,pressure_MPa,pressure_basis,salt,salt_molality,salt_composition,m_Na,m_Cl,m_K,m_Ca,m_Mg,m_SO4,source_id,reference,method,flags,solubility_mole_fraction,solubility_mol_per_kgw,value_as_printed,unit_as_printed
CO2_dalmolin2006_co2_049,CO2,323,0.365277,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,dalmolin2006_co2,Dalmolin et al. (2006),unstated,,0.00128,0.0711418,0.00128,Mole fraction
CO2_dellera2010_co2_001,CO2,298.57,,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,dellera2010_co2,Dell'Era et al. (2010),unstated,,,,163500,"Henry's Law constant (mole fraction scale), kPa"
CO2_dhima1999_co2_001,CO2,344.15,10,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,dhima1999_co2,Dhima et al. (1999),analytical_sampling,,0.0166,0.93699308,0.0166,mole fraction of pure CO2 in aqueous phase (Table 1 heading 'mole fraction of pure CO2 in aqueous phase')
CO2_dhima1999_co2_002,CO2,344.15,12.5,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,dhima1999_co2,Dhima et al. (1999),analytical_sampling,,0.0182,1.0289798,0.0182,mole fraction of pure CO2 in aqueous phase
CO2_dhima1999_co2_003,CO2,344.15,15,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,dhima1999_co2,Dhima et al. (1999),analytical_sampling,,0.0197,1.1154901,0.0197,mole fraction of pure CO2 in aqueous phase
CO2_dhima1999_co2_004,CO2,344.15,20,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,dhima1999_co2,Dhima et al. (1999),analytical_sampling,,0.0213,1.20806,0.0213,mole fraction of pure CO2 in aqueous phase
CO2_dhima1999_co2_005,CO2,344.15,50,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,dhima1999_co2,Dhima et al. (1999),analytical_sampling,,0.0256,1.4583481,0.0256,mole fraction of pure CO2 in aqueous phase
CO2_dhima1999_co2_006,CO2,344.15,75,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,dhima1999_co2,Dhima et al. (1999),analytical_sampling,,0.0285,1.628398,0.0285,mole fraction of pure CO2 in aqueous phase
CO2_dhima1999_co2_007,CO2,344.15,100,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,dhima1999_co2,Dhima et al. (1999),analytical_sampling,,0.0317,1.8172214,0.0317,mole fraction of pure CO2 in aqueous phase
CO2_dohrnetal1993_co2_001,CO2,323.15,10.1,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,dohrnetal1993_co2,Dohrn et al. (1993),unstated,,0.02075,1.17621,2.075,"x_CO2 x10^2 (Shabani DB, scale-verified)"
CO2_dohrnetal1993_co2_002,CO2,323.15,20.1,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,dohrnetal1993_co2,Dohrn et al. (1993),unstated,,0.02347,1.33409,2.347,"x_CO2 x10^2 (Shabani DB, scale-verified)"
CO2_dossantos2020_co2_001,CO2,303.15,1.6,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.00742087,0.415,0.415,mol/kg
CO2_dossantos2020_co2_002,CO2,303.15,3.12,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.0135768,0.764,0.764,mol/kg
CO2_dossantos2020_co2_003,CO2,303.15,5.1,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.0197781,1.12,1.120,mol/kg
CO2_dossantos2020_co2_004,CO2,303.15,10.11,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.0241894,1.376,1.376,mol/kg
CO2_dossantos2020_co2_005,CO2,303.15,15.13,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.0251834,1.434,1.434,mol/kg
CO2_dossantos2020_co2_006,CO2,303.15,20.15,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.0264485,1.508,1.508,mol/kg
CO2_dossantos2020_co2_007,CO2,323.15,1.63,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.00525077,0.293,0.293,mol/kg
CO2_dossantos2020_co2_008,CO2,323.15,3.11,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.0090334,0.506,0.506,mol/kg
CO2_dossantos2020_co2_009,CO2,373.15,1.62,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.00283834,0.158,0.158,mol/kg
CO2_dossantos2020_co2_010,CO2,373.15,3.11,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.00541118,0.302,0.302,mol/kg
CO2_dossantos2020_co2_011,CO2,423.15,1.6,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.00174444,0.097,0.097,mol/kg
CO2_dossantos2020_co2_012,CO2,423.15,3.11,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.00392985,0.219,0.219,mol/kg
CO2_dossantos2020_co2_013,CO2,303.15,1.6,total,mixed,1,"Na2SO4 (per-ion mol/kg water: Na 2, SO4 1)",2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.00416215,0.232,0.232,mol/kg
CO2_dossantos2020_co2_014,CO2,303.15,3.11,total,mixed,1,"Na2SO4 (per-ion mol/kg water: Na 2, SO4 1)",2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.00738537,0.413,0.413,mol/kg
CO2_dossantos2020_co2_015,CO2,303.15,5.13,total,mixed,1,"Na2SO4 (per-ion mol/kg water: Na 2, SO4 1)",2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.0106583,0.598,0.598,mol/kg
CO2_dossantos2020_co2_016,CO2,303.15,10.12,total,mixed,1,"Na2SO4 (per-ion mol/kg water: Na 2, SO4 1)",2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.0134366,0.756,0.756,mol/kg
CO2_dossantos2020_co2_017,CO2,303.15,15.13,total,mixed,1,"Na2SO4 (per-ion mol/kg water: Na 2, SO4 1)",2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.0140324,0.79,0.790,mol/kg
CO2_dossantos2020_co2_018,CO2,303.15,20.04,total,mixed,1,"Na2SO4 (per-ion mol/kg water: Na 2, SO4 1)",2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.0145925,0.822,0.822,mol/kg
CO2_dossantos2020_co2_019,CO2,303.15,1.61,total,mixed,1.998,"Na2SO4 (per-ion mol/kg water: Na 3.996, SO4 1.998)",3.996000,0.000000,0.000000,0.000000,0.000000,1.998000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.00221098,0.123,0.123,mol/kg
CO2_dossantos2020_co2_020,CO2,303.15,3.11,total,mixed,1.998,"Na2SO4 (per-ion mol/kg water: Na 3.996, SO4 1.998)",3.996000,0.000000,0.000000,0.000000,0.000000,1.998000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.00403708,0.225,0.225,mol/kg
CO2_dossantos2020_co2_021,CO2,303.15,5.13,total,mixed,1.998,"Na2SO4 (per-ion mol/kg water: Na 3.996, SO4 1.998)",3.996000,0.000000,0.000000,0.000000,0.000000,1.998000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.00605232,0.338,0.338,mol/kg
CO2_dossantos2020_co2_022,CO2,303.15,10.14,total,mixed,1.998,"Na2SO4 (per-ion mol/kg water: Na 3.996, SO4 1.998)",3.996000,0.000000,0.000000,0.000000,0.000000,1.998000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.00731436,0.409,0.409,mol/kg
CO2_dossantos2020_co2_023,CO2,303.15,15.15,total,mixed,1.998,"Na2SO4 (per-ion mol/kg water: Na 3.996, SO4 1.998)",3.996000,0.000000,0.000000,0.000000,0.000000,1.998000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.00811259,0.454,0.454,mol/kg
CO2_dossantos2020_co2_024,CO2,303.15,20.13,total,mixed,1.998,"Na2SO4 (per-ion mol/kg water: Na 3.996, SO4 1.998)",3.996000,0.000000,0.000000,0.000000,0.000000,1.998000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.00837839,0.469,0.469,mol/kg
CO2_dossantos2020_co2_025,CO2,323.15,1.6,total,mixed,1,"Na2SO4 (per-ion mol/kg water: Na 2, SO4 1)",2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.0029279,0.163,0.163,mol/kg
CO2_dossantos2020_co2_026,CO2,323.15,3.11,total,mixed,1,"Na2SO4 (per-ion mol/kg water: Na 2, SO4 1)",2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.00533989,0.298,0.298,mol/kg
CO2_dossantos2020_co2_027,CO2,323.15,5.1,total,mixed,1,"Na2SO4 (per-ion mol/kg water: Na 2, SO4 1)",2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.00813032,0.455,0.455,mol/kg
CO2_dossantos2020_co2_028,CO2,323.15,10.13,total,mixed,1,"Na2SO4 (per-ion mol/kg water: Na 2, SO4 1)",2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.01168,0.656,0.656,mol/kg
CO2_dossantos2020_co2_029,CO2,323.15,15.12,total,mixed,1,"Na2SO4 (per-ion mol/kg water: Na 2, SO4 1)",2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.0127522,0.717,0.717,mol/kg
CO2_dossantos2020_co2_030,CO2,323.15,20.11,total,mixed,1,"Na2SO4 (per-ion mol/kg water: Na 2, SO4 1)",2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.0132612,0.746,0.746,mol/kg
CO2_dossantos2020_co2_031,CO2,323.15,1.62,total,mixed,1.998,"Na2SO4 (per-ion mol/kg water: Na 3.996, SO4 1.998)",3.996000,0.000000,0.000000,0.000000,0.000000,1.998000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.00176239,0.098,0.098,mol/kg
CO2_dossantos2020_co2_032,CO2,323.15,3.14,total,mixed,1.998,"Na2SO4 (per-ion mol/kg water: Na 3.996, SO4 1.998)",3.996000,0.000000,0.000000,0.000000,0.000000,1.998000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.00316067,0.176,0.176,mol/kg
CO2_dossantos2020_co2_033,CO2,323.15,5.11,total,mixed,1.998,"Na2SO4 (per-ion mol/kg water: Na 3.996, SO4 1.998)",3.996000,0.000000,0.000000,0.000000,0.000000,1.998000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.00466214,0.26,0.260,mol/kg
CO2_dossantos2020_co2_034,CO2,323.15,10.13,total,mixed,1.998,"Na2SO4 (per-ion mol/kg water: Na 3.996, SO4 1.998)",3.996000,0.000000,0.000000,0.000000,0.000000,1.998000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.0067815,0.379,0.379,mol/kg
CO2_dossantos2020_co2_035,CO2,323.15,15.12,total,mixed,1.998,"Na2SO4 (per-ion mol/kg water: Na 3.996, SO4 1.998)",3.996000,0.000000,0.000000,0.000000,0.000000,1.998000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.00774025,0.433,0.433,mol/kg
CO2_dossantos2020_co2_036,CO2,323.15,20.12,total,mixed,1.998,"Na2SO4 (per-ion mol/kg water: Na 3.996, SO4 1.998)",3.996000,0.000000,0.000000,0.000000,0.000000,1.998000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.00800624,0.448,0.448,mol/kg
CO2_dossantos2020_co2_037,CO2,373.15,1.61,total,mixed,1,"Na2SO4 (per-ion mol/kg water: Na 2, SO4 1)",2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.00176239,0.098,0.098,mol/kg
CO2_dossantos2020_co2_038,CO2,373.15,3.14,total,mixed,1,"Na2SO4 (per-ion mol/kg water: Na 2, SO4 1)",2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.00332176,0.185,0.185,mol/kg
CO2_dossantos2020_co2_039,CO2,373.15,5.11,total,mixed,1,"Na2SO4 (per-ion mol/kg water: Na 2, SO4 1)",2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.0051438,0.287,0.287,mol/kg
CO2_dossantos2020_co2_040,CO2,373.15,10.1,total,mixed,1,"Na2SO4 (per-ion mol/kg water: Na 2, SO4 1)",2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.00871485,0.488,0.488,mol/kg
CO2_dossantos2020_co2_041,CO2,373.15,15.1,total,mixed,1,"Na2SO4 (per-ion mol/kg water: Na 2, SO4 1)",2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.0111342,0.625,0.625,mol/kg
CO2_dossantos2020_co2_042,CO2,373.15,20.13,total,mixed,1,"Na2SO4 (per-ion mol/kg water: Na 2, SO4 1)",2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.0123658,0.695,0.695,mol/kg
CO2_dossantos2020_co2_043,CO2,373.15,1.62,total,mixed,1.998,"Na2SO4 (per-ion mol/kg water: Na 3.996, SO4 1.998)",3.996000,0.000000,0.000000,0.000000,0.000000,1.998000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.00115165,0.064,0.064,mol/kg
CO2_dossantos2020_co2_044,CO2,373.15,3.11,total,mixed,1.998,"Na2SO4 (per-ion mol/kg water: Na 3.996, SO4 1.998)",3.996000,0.000000,0.000000,0.000000,0.000000,1.998000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.0021213,0.118,0.118,mol/kg
CO2_dossantos2020_co2_045,CO2,373.15,5.16,total,mixed,1.998,"Na2SO4 (per-ion mol/kg water: Na 3.996, SO4 1.998)",3.996000,0.000000,0.000000,0.000000,0.000000,1.998000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.00335755,0.187,0.187,mol/kg
CO2_dossantos2020_co2_046,CO2,373.15,10.13,total,mixed,1.998,"Na2SO4 (per-ion mol/kg water: Na 3.996, SO4 1.998)",3.996000,0.000000,0.000000,0.000000,0.000000,1.998000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.00544682,0.304,0.304,mol/kg
CO2_dossantos2020_co2_047,CO2,373.15,15.15,total,mixed,1.998,"Na2SO4 (per-ion mol/kg water: Na 3.996, SO4 1.998)",3.996000,0.000000,0.000000,0.000000,0.000000,1.998000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.0071368,0.399,0.399,mol/kg
CO2_dossantos2020_co2_048,CO2,373.15,20.14,total,mixed,1.998,"Na2SO4 (per-ion mol/kg water: Na 3.996, SO4 1.998)",3.996000,0.000000,0.000000,0.000000,0.000000,1.998000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.00811259,0.454,0.454,mol/kg
CO2_dossantos2020_co2_049,CO2,423.15,1.62,total,mixed,1,"Na2SO4 (per-ion mol/kg water: Na 2, SO4 1)",2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.00107975,0.06,0.060,mol/kg
CO2_dossantos2020_co2_050,CO2,423.15,3.14,total,mixed,1,"Na2SO4 (per-ion mol/kg water: Na 2, SO4 1)",2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.00255165,0.142,0.142,mol/kg
CO2_dossantos2020_co2_051,CO2,423.15,5.15,total,mixed,1,"Na2SO4 (per-ion mol/kg water: Na 2, SO4 1)",2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.00426934,0.238,0.238,mol/kg
CO2_dossantos2020_co2_052,CO2,423.15,10.15,total,mixed,1,"Na2SO4 (per-ion mol/kg water: Na 2, SO4 1)",2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.00821893,0.46,0.460,mol/kg
CO2_dossantos2020_co2_053,CO2,423.15,15.15,total,mixed,1,"Na2SO4 (per-ion mol/kg water: Na 2, SO4 1)",2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.0111518,0.626,0.626,mol/kg
CO2_dossantos2020_co2_054,CO2,423.15,20.14,total,mixed,1,"Na2SO4 (per-ion mol/kg water: Na 2, SO4 1)",2.000000,0.000000,0.000000,0.000000,0.000000,1.000000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.0128751,0.724,0.724,mol/kg
CO2_dossantos2020_co2_055,CO2,423.15,1.62,total,mixed,1.998,"Na2SO4 (per-ion mol/kg water: Na 3.996, SO4 1.998)",3.996000,0.000000,0.000000,0.000000,0.000000,1.998000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.000846003,0.047,0.047,mol/kg
CO2_dossantos2020_co2_056,CO2,423.15,3.12,total,mixed,1.998,"Na2SO4 (per-ion mol/kg water: Na 3.996, SO4 1.998)",3.996000,0.000000,0.000000,0.000000,0.000000,1.998000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.00176239,0.098,0.098,mol/kg
CO2_dossantos2020_co2_057,CO2,423.15,5.15,total,mixed,1.998,"Na2SO4 (per-ion mol/kg water: Na 3.996, SO4 1.998)",3.996000,0.000000,0.000000,0.000000,0.000000,1.998000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.00294581,0.164,0.164,mol/kg
CO2_dossantos2020_co2_058,CO2,423.15,10.16,total,mixed,1.998,"Na2SO4 (per-ion mol/kg water: Na 3.996, SO4 1.998)",3.996000,0.000000,0.000000,0.000000,0.000000,1.998000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.00533989,0.298,0.298,mol/kg
CO2_dossantos2020_co2_059,CO2,423.15,15.15,total,mixed,1.998,"Na2SO4 (per-ion mol/kg water: Na 3.996, SO4 1.998)",3.996000,0.000000,0.000000,0.000000,0.000000,1.998000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.00711905,0.398,0.398,mol/kg
CO2_dossantos2020_co2_060,CO2,423.15,20.17,total,mixed,1.998,"Na2SO4 (per-ion mol/kg water: Na 3.996, SO4 1.998)",3.996000,0.000000,0.000000,0.000000,0.000000,1.998000,dossantos2020_co2,dos Santos et al. (2020),analytical_sampling,,0.00853779,0.478,0.478,mol/kg
CO2_dossantos2021_co2_001,CO2,303.15,1.55,total,NaCl,6,,6.000000,6.000000,0.000000,0.000000,0.000000,0.000000,dossantos2021_co2,dos Santos et al. (2021),analytical_sampling,from_compilation,0.00265917,0.148,0.148,mol/kg water
CO2_dossantos2021_co2_002,CO2,303.15,3.02,total,NaCl,6,,6.000000,6.000000,0.000000,0.000000,0.000000,0.000000,dossantos2021_co2,dos Santos et al. (2021),analytical_sampling,from_compilation,0.00484059,0.27,0.27,mol/kg water
CO2_dossantos2021_co2_003,CO2,303.15,5.02,total,NaCl,6,,6.000000,6.000000,0.000000,0.000000,0.000000,0.000000,dossantos2021_co2,dos Santos et al. (2021),analytical_sampling,from_compilation,0.00717232,0.401,0.401,mol/kg water
CO2_dossantos2021_co2_004,CO2,303.15,10.02,total,NaCl,6,,6.000000,6.000000,0.000000,0.000000,0.000000,0.000000,dossantos2021_co2,dos Santos et al. (2021),analytical_sampling,from_compilation,0.00892724,0.5,0.5,mol/kg water
CO2_dossantos2021_co2_005,CO2,303.15,15.06,total,NaCl,6,,6.000000,6.000000,0.000000,0.000000,0.000000,0.000000,dossantos2021_co2,dos Santos et al. (2021),analytical_sampling,from_compilation,0.00936942,0.525,0.525,mol/kg water
CO2_dossantos2021_co2_006,CO2,303.15,20.18,total,NaCl,6,,6.000000,6.000000,0.000000,0.000000,0.000000,0.000000,dossantos2021_co2,dos Santos et al. (2021),analytical_sampling,from_compilation,0.00968754,0.543,0.543,mol/kg water
CO2_dossantos2021_co2_007,CO2,323.15,1.6,total,MgCl2,1,,0.000000,2.000000,0.000000,0.000000,1.000000,0.000000,dossantos2021_co2,dos Santos et al. (2021),analytical_sampling,,0.00337544,0.188,0.188,mol/kg
CO2_dossantos2021_co2_008,CO2,323.15,3.03,total,MgCl2,1,,0.000000,2.000000,0.000000,0.000000,1.000000,0.000000,dossantos2021_co2,dos Santos et al. (2021),analytical_sampling,,0.00605232,0.338,0.338,mol/kg
CO2_dossantos2021_co2_009,CO2,323.15,5.11,total,MgCl2,1,,0.000000,2.000000,0.000000,0.000000,1.000000,0.000000,dossantos2021_co2,dos Santos et al. (2021),analytical_sampling,,0.00940477,0.527,0.527,mol/kg
CO2_dossantos2021_co2_010,CO2,323.15,10.14,total,MgCl2,1,,0.000000,2.000000,0.000000,0.000000,1.000000,0.000000,dossantos2021_co2,dos Santos et al. (2021),analytical_sampling,,0.0138047,0.777,0.777,mol/kg
CO2_dossantos2021_co2_011,CO2,323.15,15.04,total,MgCl2,1,,0.000000,2.000000,0.000000,0.000000,1.000000,0.000000,dossantos2021_co2,dos Santos et al. (2021),analytical_sampling,,0.0149073,0.84,0.840,mol/kg
CO2_dossantos2021_co2_012,CO2,323.15,20.13,total,MgCl2,1,,0.000000,2.000000,0.000000,0.000000,1.000000,0.000000,dossantos2021_co2,dos Santos et al. (2021),analytical_sampling,,0.0159376,0.899,0.899,mol/kg
CO2_dossantos2021_co2_013,CO2,373.15,1.6,total,MgCl2,1,,0.000000,2.000000,0.000000,0.000000,1.000000,0.000000,dossantos2021_co2,dos Santos et al. (2021),analytical_sampling,,0.00195982,0.109,0.109,mol/kg
CO2_dossantos2021_co2_014,CO2,373.15,3.05,total,MgCl2,1,,0.000000,2.000000,0.000000,0.000000,1.000000,0.000000,dossantos2021_co2,dos Santos et al. (2021),analytical_sampling,,0.00355435,0.198,0.198,mol/kg
CO2_dossantos2021_co2_015,CO2,373.15,5.04,total,MgCl2,1,,0.000000,2.000000,0.000000,0.000000,1.000000,0.000000,dossantos2021_co2,dos Santos et al. (2021),analytical_sampling,,0.00555373,0.31,0.310,mol/kg
CO2_dossantos2021_co2_016,CO2,373.15,10.17,total,MgCl2,1,,0.000000,2.000000,0.000000,0.000000,1.000000,0.000000,dossantos2021_co2,dos Santos et al. (2021),analytical_sampling,,0.0098112,0.55,0.550,mol/kg
CO2_dossantos2021_co2_017,CO2,373.15,15.2,total,MgCl2,1,,0.000000,2.000000,0.000000,0.000000,1.000000,0.000000,dossantos2021_co2,dos Santos et al. (2021),analytical_sampling,,0.01219,0.685,0.685,mol/kg
CO2_dossantos2021_co2_018,CO2,373.15,20.18,total,MgCl2,1,,0.000000,2.000000,0.000000,0.000000,1.000000,0.000000,dossantos2021_co2,dos Santos et al. (2021),analytical_sampling,,0.0136645,0.769,0.769,mol/kg
