point_id,gas,temperature_K,pressure_MPa,pressure_basis,salt,salt_molality,salt_composition,m_Na,m_Cl,m_K,m_Ca,m_Mg,m_SO4,source_id,reference,method,flags,gas2,gas2_mole_fraction_feed,solubility_mole_fraction,solubility_mol_per_kgw,value_as_printed,unit_as_printed
H2S_huang1985_h2s_034,H2S,449.85,17.31,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,,,,,0.0114,"CO2 liquid-phase (aqueous) mole fraction, Table 1, MIXTURE 4-component CH4-CO2-H2S-H2O"
H2S_huang1985_h2s_035,H2S,449.85,17.31,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,,,0.00478,0.26660439,4.78E-3,"H2S liquid-phase (aqueous) mole fraction, Table 1, MIXTURE 4-component CH4-CO2-H2S-H2O"
H2S_huang1985_h2s_036,H2S,449.85,17.31,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,,,,,0.9827,"H2O liquid-phase (aqueous) mole fraction, Table 1, MIXTURE 4-component CH4-CO2-H2S-H2O"
H2S_huang1985_h2s_037,H2S,380.35,7.56,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,,,,,1.55E-4,"CH4 liquid-phase (aqueous) mole fraction, Table 2, MIXTURE 4-component CH4-CO2-H2S-H2O"
H2S_huang1985_h2s_038,H2S,380.35,7.56,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,,,,,1.25E-3,"CO2 liquid-phase (aqueous) mole fraction, Table 2, MIXTURE 4-component CH4-CO2-H2S-H2O"
H2S_huang1985_h2s_039,H2S,380.35,7.56,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,,,0.0304,1.7403615,0.0304,"H2S liquid-phase (aqueous) mole fraction, Table 2, MIXTURE 4-component CH4-CO2-H2S-H2O"
H2S_huang1985_h2s_040,H2S,380.35,7.56,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,,,,,0.9682,"H2O liquid-phase (aqueous) mole fraction, Table 2, MIXTURE 4-component CH4-CO2-H2S-H2O"
H2S_huang1985_h2s_041,H2S,380.35,12.27,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,,,,,3.32E-4,"CH4 liquid-phase (aqueous) mole fraction, Table 2, MIXTURE 4-component CH4-CO2-H2S-H2O"
H2S_huang1985_h2s_042,H2S,380.35,12.27,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,,,,,2.26E-3,"CO2 liquid-phase (aqueous) mole fraction, Table 2, MIXTURE 4-component CH4-CO2-H2S-H2O"
H2S_huang1985_h2s_043,H2S,380.35,12.27,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,,,0.0361,2.0789006,0.0361,"H2S liquid-phase (aqueous) mole fraction, Table 2, MIXTURE 4-component CH4-CO2-H2S-H2O"
H2S_huang1985_h2s_044,H2S,380.35,12.27,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,,,,,0.9613,"H2O liquid-phase (aqueous) mole fraction, Table 2, MIXTURE 4-component CH4-CO2-H2S-H2O"
H2S_huang1985_h2s_045,H2S,380.35,16.92,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,,,,,6.06E-4,"CH4 liquid-phase (aqueous) mole fraction, Table 2, MIXTURE 4-component CH4-CO2-H2S-H2O"
H2S_huang1985_h2s_046,H2S,380.35,16.92,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,,,,,3.34E-3,"CO2 liquid-phase (aqueous) mole fraction, Table 2, MIXTURE 4-component CH4-CO2-H2S-H2O"
H2S_huang1985_h2s_047,H2S,380.35,16.92,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,,,0.0392,2.2647047,0.0392,"H2S liquid-phase (aqueous) mole fraction, Table 2, MIXTURE 4-component CH4-CO2-H2S-H2O"
H2S_huang1985_h2s_048,H2S,380.35,16.92,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,,,,,0.9568,"H2O liquid-phase (aqueous) mole fraction, Table 2, MIXTURE 4-component CH4-CO2-H2S-H2O"
H2S_huang1985_h2s_049,H2S,449.85,11.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,,,,,3.50E-4,"CH4 liquid-phase (aqueous) mole fraction, Table 2, MIXTURE 4-component CH4-CO2-H2S-H2O"
H2S_huang1985_h2s_050,H2S,449.85,11.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,,,,,1.64E-3,"CO2 liquid-phase (aqueous) mole fraction, Table 2, MIXTURE 4-component CH4-CO2-H2S-H2O"
H2S_huang1985_h2s_051,H2S,449.85,11.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,,,0.0286,1.6342799,0.0286,"H2S liquid-phase (aqueous) mole fraction, Table 2, MIXTURE 4-component CH4-CO2-H2S-H2O"
H2S_huang1985_h2s_052,H2S,449.85,11.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,,,,,0.9694,"H2O liquid-phase (aqueous) mole fraction, Table 2, MIXTURE 4-component CH4-CO2-H2S-H2O"
H2S_huang1985_h2s_053,H2S,449.85,18.17,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,,,,,7.15E-4,"CH4 liquid-phase (aqueous) mole fraction, Table 2, MIXTURE 4-component CH4-CO2-H2S-H2O"
H2S_huang1985_h2s_054,H2S,449.85,18.17,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,,,,,2.92E-3,"CO2 liquid-phase (aqueous) mole fraction, Table 2, MIXTURE 4-component CH4-CO2-H2S-H2O"
H2S_huang1985_h2s_055,H2S,449.85,18.17,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,,,0.0517,3.0262395,0.0517,"H2S liquid-phase (aqueous) mole fraction, Table 2, MIXTURE 4-component CH4-CO2-H2S-H2O"
H2S_huang1985_h2s_056,H2S,449.85,18.17,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,,,,,0.9454,"H2O liquid-phase (aqueous) mole fraction, Table 2, MIXTURE 4-component CH4-CO2-H2S-H2O"
H2S_huang1985_h2s_057,H2S,310.95,13.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,CH4,,,,8.59E-4,"CH4 liquid-phase (aqueous) mole fraction, Table 2, MIXTURE 4-component CH4-CO2-H2S-H2O; second phase is H2S-rich dense fluid not vapor (footnote a)"
H2S_huang1985_h2s_058,H2S,310.95,13.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,CO2,,,,3.62E-3,"CO2 liquid-phase (aqueous) mole fraction, Table 2, MIXTURE 4-component CH4-CO2-H2S-H2O; second phase is H2S-rich dense fluid not vapor (footnote a)"
H2S_huang1985_h2s_059,H2S,310.95,13.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,,,0.0291,1.6637076,0.0291,"H2S liquid-phase (aqueous) mole fraction, Table 2, MIXTURE 4-component CH4-CO2-H2S-H2O; second phase is H2S-rich dense fluid not vapor (footnote a)"
H2S_huang1985_h2s_060,H2S,310.95,13.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,,,,,0.9666,"H2O liquid-phase (aqueous) mole fraction, Table 2, MIXTURE 4-component CH4-CO2-H2S-H2O; second phase is H2S-rich dense fluid not vapor (footnote a)"
H2S_huang1985_h2s_061,H2S,310.95,16.46,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,CH4,,,,8.82E-4,"CH4 liquid-phase (aqueous) mole fraction, Table 2, MIXTURE 4-component CH4-CO2-H2S-H2O; second phase is H2S-rich dense fluid not vapor (footnote a)"
H2S_huang1985_h2s_062,H2S,310.95,16.46,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,CO2,,,,3.81E-3,"CO2 liquid-phase (aqueous) mole fraction, Table 2, MIXTURE 4-component CH4-CO2-H2S-H2O; second phase is H2S-rich dense fluid not vapor (footnote a)"
H2S_huang1985_h2s_063,H2S,310.95,16.46,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,,,0.0281,1.6048825,0.0281,"H2S liquid-phase (aqueous) mole fraction, Table 2, MIXTURE 4-component CH4-CO2-H2S-H2O; second phase is H2S-rich dense fluid not vapor (footnote a)"
H2S_huang1985_h2s_064,H2S,310.95,16.46,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,,,,,0.9672,"H2O liquid-phase (aqueous) mole fraction, Table 2, MIXTURE 4-component CH4-CO2-H2S-H2O; second phase is H2S-rich dense fluid not vapor (footnote a)"
H2S_huang1985_h2s_065,H2S,310.95,6.26,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,,,,,4.90E-4,"CH4 aqueous-liquid(L2) mole fraction, Table 3, MIXTURE 4-component CH4-CO2-H2S-H2O, 3-PHASE ""region"
H2S_huang1985_h2s_066,H2S,310.95,6.26,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,,,,,3.50E-3,"CO2 aqueous-liquid(L2) mole fraction, Table 3, MIXTURE 4-component CH4-CO2-H2S-H2O, 3-PHASE ""region"
H2S_huang1985_h2s_067,H2S,310.95,6.26,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,,,0.0284,1.6225173,0.0284,"H2S aqueous-liquid(L2) mole fraction, Table 3, MIXTURE 4-component CH4-CO2-H2S-H2O, 3-PHASE ""region"
H2S_huang1985_h2s_068,H2S,310.95,6.26,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,,,,,0.9677,"H2O aqueous-liquid(L2) mole fraction, Table 3, MIXTURE 4-component CH4-CO2-H2S-H2O, 3-PHASE ""region"
H2S_huang1985_h2s_069,H2S,338.75,8.43,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,,,,,3.85E-4,"CH4 aqueous-liquid(L2) mole fraction, Table 3, MIXTURE 4-component CH4-CO2-H2S-H2O, 3-PHASE ""region"
H2S_huang1985_h2s_070,H2S,338.75,8.43,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,,,,,2.72E-3,"CO2 aqueous-liquid(L2) mole fraction, Table 3, MIXTURE 4-component CH4-CO2-H2S-H2O, 3-PHASE ""region"
H2S_huang1985_h2s_071,H2S,338.75,8.43,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,,,0.0321,1.8409121,0.0321,"H2S aqueous-liquid(L2) mole fraction, Table 3, MIXTURE 4-component CH4-CO2-H2S-H2O, 3-PHASE ""region"
H2S_huang1985_h2s_072,H2S,338.75,8.43,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,huang1985_h2s,"Huang, Leu, Ng & Robinson (1985) -- CO2-CH4-H2S-water mixture (per Shabani-Vilcaez2017 validation)",chromatography,,,,,,0.9684,"H2O aqueous-liquid(L2) mole fraction, Table 3, MIXTURE 4-component CH4-CO2-H2S-H2O, 3-PHASE ""region"
H2S_savary2012_h2s_022,H2S,393.15,35.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,savary2012_h2s,"Savary, Berger, Dubois, Lacharpagne, Pages, Thibeau & Lescanne (2012)",analytical_sampling,,CO2,,0.039952698,2.31,2.31,mol/kg_H2O
H2S_savary2012_h2s_023,H2S,393.15,24.1,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,savary2012_h2s,"Savary, Berger, Dubois, Lacharpagne, Pages, Thibeau & Lescanne (2012)",analytical_sampling,,,,0.036620263,2.11,2.11,mol/kg_H2O
H2S_savary2012_h2s_024,H2S,393.15,3.9,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,savary2012_h2s,"Savary, Berger, Dubois, Lacharpagne, Pages, Thibeau & Lescanne (2012)",analytical_sampling,,,,0.02167845,1.23,1.23,mol/kg_H2O
H2S_savary2012_h2s_025,H2S,393.15,33.8,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,savary2012_h2s,"Savary, Berger, Dubois, Lacharpagne, Pages, Thibeau & Lescanne (2012)",analytical_sampling,,,,0.044250551,2.57,2.57,mol/kg_H2O
H2S_savary2012_h2s_026,H2S,393.15,23.3,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,savary2012_h2s,"Savary, Berger, Dubois, Lacharpagne, Pages, Thibeau & Lescanne (2012)",analytical_sampling,,,,0.043262157,2.51,2.51,mol/kg_H2O
H2S_savary2012_h2s_027,H2S,393.15,17.3,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,savary2012_h2s,"Savary, Berger, Dubois, Lacharpagne, Pages, Thibeau & Lescanne (2012)",analytical_sampling,,,,0.041610285,2.41,2.41,mol/kg_H2O
H2S_savary2012_h2s_028,H2S,393.15,27.3,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,savary2012_h2s,"Savary, Berger, Dubois, Lacharpagne, Pages, Thibeau & Lescanne (2012)",analytical_sampling,,,,0.041444784,2.4,2.4,mol/kg_H2O
H2S_savary2012_h2s_029,H2S,393.15,34.4,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,savary2012_h2s,"Savary, Berger, Dubois, Lacharpagne, Pages, Thibeau & Lescanne (2012)",analytical_sampling,,,,0.031070877,1.78,1.78,mol/kg_H2O
H2S_savary2012_h2s_030,H2S,393.15,28.5,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,savary2012_h2s,"Savary, Berger, Dubois, Lacharpagne, Pages, Thibeau & Lescanne (2012)",analytical_sampling,,,,0.031578007,1.81,1.81,mol/kg_H2O
H2S_savary2012_h2s_031,H2S,393.15,24.8,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,savary2012_h2s,"Savary, Berger, Dubois, Lacharpagne, Pages, Thibeau & Lescanne (2012)",analytical_sampling,,,,0.038788971,2.24,2.24,mol/kg_H2O
H2S_savary2012_h2s_032,H2S,393.15,15.6,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,savary2012_h2s,"Savary, Berger, Dubois, Lacharpagne, Pages, Thibeau & Lescanne (2012)",analytical_sampling,,,,0.038122717,2.2,2.2,mol/kg_H2O
H2S_savary2012_h2s_033,H2S,393.15,34.6,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,savary2012_h2s,"Savary, Berger, Dubois, Lacharpagne, Pages, Thibeau & Lescanne (2012)",analytical_sampling,,,,0.028527238,1.63,1.63,mol/kg_H2O
H2S_savary2012_h2s_034,H2S,393.15,28.5,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,savary2012_h2s,"Savary, Berger, Dubois, Lacharpagne, Pages, Thibeau & Lescanne (2012)",analytical_sampling,,,,0.032084607,1.84,1.84,mol/kg_H2O
H2S_savary2012_h2s_035,H2S,393.15,31.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,savary2012_h2s,"Savary, Berger, Dubois, Lacharpagne, Pages, Thibeau & Lescanne (2012)",analytical_sampling,,,,0.036954547,2.13,2.13,mol/kg_H2O
H2S_savary2012_h2s_036,H2S,393.15,23.9,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,savary2012_h2s,"Savary, Berger, Dubois, Lacharpagne, Pages, Thibeau & Lescanne (2012)",analytical_sampling,,,,0.046548879,2.71,2.71,mol/kg_H2O
H2S_savary2012_h2s_037,H2S,393.15,19.5,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,savary2012_h2s,"Savary, Berger, Dubois, Lacharpagne, Pages, Thibeau & Lescanne (2012)",analytical_sampling,,,,0.023227834,1.32,1.32,mol/kg_H2O
H2S_savary2012_h2s_038,H2S,393.15,35.0,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,savary2012_h2s,"Savary, Berger, Dubois, Lacharpagne, Pages, Thibeau & Lescanne (2012)",analytical_sampling,,,,0.024943625,1.42,1.42,mol/kg_H2O
H2S_savary2012_h2s_039,H2S,393.15,29.2,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,savary2012_h2s,"Savary, Berger, Dubois, Lacharpagne, Pages, Thibeau & Lescanne (2012)",analytical_sampling,,,,0.02971593,1.7,1.7,mol/kg_H2O
H2S_savary2012_h2s_040,H2S,393.15,20.4,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,savary2012_h2s,"Savary, Berger, Dubois, Lacharpagne, Pages, Thibeau & Lescanne (2012)",analytical_sampling,,,,0.032927762,1.89,1.89,mol/kg_H2O
H2S_savary2012_h2s_041,H2S,393.15,13.5,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,savary2012_h2s,"Savary, Berger, Dubois, Lacharpagne, Pages, Thibeau & Lescanne (2012)",analytical_sampling,,,,0.023227834,1.32,1.32,mol/kg_H2O
H2S_savary2012_h2s_042,H2S,393.15,34.9,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,savary2012_h2s,"Savary, Berger, Dubois, Lacharpagne, Pages, Thibeau & Lescanne (2012)",analytical_sampling,,,,0.024600949,1.4,1.4,mol/kg_H2O
H2S_savary2012_h2s_043,H2S,393.15,33.6,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,savary2012_h2s,"Savary, Berger, Dubois, Lacharpagne, Pages, Thibeau & Lescanne (2012)",analytical_sampling,,,,0.029546295,1.69,1.69,mol/kg_H2O
H2S_savary2012_h2s_044,H2S,393.15,31.5,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,savary2012_h2s,"Savary, Berger, Dubois, Lacharpagne, Pages, Thibeau & Lescanne (2012)",analytical_sampling,,,,0.025114873,1.43,1.43,mol/kg_H2O
H2S_savary2012_h2s_045,H2S,393.15,24.5,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,savary2012_h2s,"Savary, Berger, Dubois, Lacharpagne, Pages, Thibeau & Lescanne (2012)",analytical_sampling,,,,0.030563215,1.75,1.75,mol/kg_H2O
H2S_savary2012_h2s_046,H2S,393.15,18.6,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,savary2012_h2s,"Savary, Berger, Dubois, Lacharpagne, Pages, Thibeau & Lescanne (2012)",analytical_sampling,,,,0.039288056,2.27,2.27,mol/kg_H2O
H2S_savary2012_h2s_047,H2S,393.15,8.6,total,none,0,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,savary2012_h2s,"Savary, Berger, Dubois, Lacharpagne, Pages, Thibeau & Lescanne (2012)",analytical_sampling,,,,0.023055922,1.31,1.31,mol/kg_H2O
H2S_savary2012_h2s_048,H2S,393.15,32.3,total,NaCl,2.194158,,2.194158,2.194158,0.000000,0.000000,0.000000,0.000000,savary2012_h2s,"Savary, Berger, Dubois, Lacharpagne, Pages, Thibeau & Lescanne (2012)",analytical_sampling,,CO2,,0.037455539,2.16,2.16,mol/kg_H2O
H2S_savary2012_h2s_049,H2S,393.15,25.8,total,NaCl,2.194158,,2.194158,2.194158,0.000000,0.000000,0.000000,0.000000,savary2012_h2s,"Savary, Berger, Dubois, Lacharpagne, Pages, Thibeau & Lescanne (2012)",analytical_sampling,,,,0.038788971,2.24,2.24,mol/kg_H2O
H2S_savary2012_h2s_050,H2S,393.15,28.5,total,NaCl,2.194158,,2.194158,2.194158,0.000000,0.000000,0.000000,0.000000,savary2012_h2s,"Savary, Berger, Dubois, Lacharpagne, Pages, Thibeau & Lescanne (2012)",analytical_sampling,,,,0.037121602,2.14,2.14,mol/kg_H2O
H2S_savary2012_h2s_051,H2S,393.15,21.0,total,NaCl,2.194158,,2.194158,2.194158,0.000000,0.000000,0.000000,0.000000,savary2012_h2s,"Savary, Berger, Dubois, Lacharpagne, Pages, Thibeau & Lescanne (2012)",analytical_sampling,,,,0.031070877,1.78,1.78,mol/kg_H2O
H2S_savary2012_h2s_052,H2S,393.15,16.1,total,NaCl,2.194158,,2.194158,2.194158,0.000000,0.000000,0.000000,0.000000,savary2012_h2s,"Savary, Berger, Dubois, Lacharpagne, Pages, Thibeau & Lescanne (2012)",analytical_sampling,,,,0.025457188,1.45,1.45,mol/kg_H2O
H2S_savary2012_h2s_053,H2S,393.15,12.2,total,NaCl,2.194158,,2.194158,2.194158,0.000000,0.000000,0.000000,0.000000,savary2012_h2s,"Savary, Berger, Dubois, Lacharpagne, Pages, Thibeau & Lescanne (2012)",analytical_sampling,,,,0.02288395,1.3,1.30,mol/kg_H2O
H2S_savary2012_h2s_054,H2S,393.15,32.6,total,NaCl,2.194158,,2.194158,2.194158,0.000000,0.000000,0.000000,0.000000,savary2012_h2s,"Savary, Berger, Dubois, Lacharpagne, Pages, Thibeau & Lescanne (2012)",analytical_sampling,,,,0.031070877,1.78,1.78,mol/kg_H2O
H2S_savary2012_h2s_055,H2S,393.15,26.0,total,NaCl,2.194158,,2.194158,2.194158,0.000000,0.000000,0.000000,0.000000,savary2012_h2s,"Savary, Berger, Dubois, Lacharpagne, Pages, Thibeau & Lescanne (2012)",analytical_sampling,,,,0.026824047,1.53,1.53,mol/kg_H2O
H2S_savary2012_h2s_056,H2S,393.15,21.2,total,NaCl,2.194158,,2.194158,2.194158,0.000000,0.000000,0.000000,0.000000,savary2012_h2s,"Savary, Berger, Dubois, Lacharpagne, Pages, Thibeau & Lescanne (2012)",analytical_sampling,,,,0.020815556,1.18,1.18,mol/kg_H2O
H2S_savary2012_h2s_057,H2S,393.15,17.6,total,NaCl,2.194158,,2.194158,2.194158,0.000000,0.000000,0.000000,0.000000,savary2012_h2s,"Savary, Berger, Dubois, Lacharpagne, Pages, Thibeau & Lescanne (2012)",analytical_sampling,,,,0.029376601,1.68,1.68,mol/kg_H2O
